Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,point.x,point.y,point.z
1745255587.4300597,573,1403636614,968881368,,4.659063381155357,-1.702505964739194,0.677262366488664
1745255587.4736216,574,1403636615,18881320,,4.659074756480695,-1.702499743371726,0.67731391141773
1745255587.5176144,575,1403636615,67881345,,4.659076771561002,-1.702486547433571,0.677298015336286
1745255587.566462,576,1403636615,119881391,,4.65905767040864,-1.702523602759487,0.677266526128138
1745255587.6819205,577,1403636615,220881223,,4.659052360762732,-1.702527423666287,0.677244365201782
1745255587.7254097,578,1403636615,268881320,,4.659068449188246,-1.702497829265916,0.677274231428623
1745255587.769804,579,1403636615,319881200,,4.660024335178869,-1.702784350147998,0.677168657833458
1745255587.8157778,580,1403636615,366881370,,4.659046939232105,-1.702527490829115,0.677213803973801
1745255587.8664324,581,1403636615,420881271,,4.659076921594409,-1.702505142198868,0.677337345948788
1745255587.9313943,582,1403636615,470881223,,4.659049584845421,-1.702548192941666,0.67727162451987
1745255588.0195756,583,1403636615,521881341,,4.659070875146502,-1.702508743766078,0.677310556298956
1745255588.066181,584,1403636615,566881179,,4.659070872862228,-1.70250215903542,0.677296916748384
1745255588.1248827,585,1403636615,668881177,,4.659072333590542,-1.702494768569135,0.67728989525064
1745255588.1732001,586,1403636615,720881223,,4.659062663756762,-1.702530389166567,0.677308847638567
1745255588.2162583,587,1403636615,769881248,,4.659051631366896,-1.702546047750524,0.67727877462785
1745255588.2663665,588,1403636615,820881366,,4.659054539626037,-1.702529949550193,0.677261930583395
1745255588.364606,589,1403636615,870881319,,4.659984974741955,-1.702861789095817,0.677106004478769
1745255588.4311478,590,1403636615,967881202,,4.659049825246085,-1.702544712222321,0.67726578293052
1745255588.474307,591,1403636616,19881248,,4.659082610136614,-1.702475415127393,0.677308043169236
1745255588.5189378,592,1403636616,69881200,,4.659037305880223,-1.702579349149524,0.677266564772175
1745255588.5689068,593,1403636616,121881246,,4.659083116855333,-1.702474303843409,0.677308613142785
1745255588.6176026,594,1403636616,169881343,,4.659060753892264,-1.702529099189343,0.677295362219695
1745255588.7151694,595,1403636616,219881296,,4.659066924707101,-1.702497573891574,0.677265069919291
1745255588.764389,596,1403636616,268881320,,4.659075858469318,-1.702488893716134,0.677297699733408
1745255588.8155406,597,1403636616,319881200,,4.659057721711529,-1.702552695134499,0.677327021833174
1745255588.865431,598,1403636616,368881225,,4.659056256967436,-1.702523598081022,0.677258512292571
1745255588.931491,599,1403636616,468881368,,4.659055746069265,-1.702536260710301,0.677281822793629
1745255588.9770918,600,1403636616,520881175,,4.659067164870477,-1.702509809617007,0.677291750091403
1745255589.0662518,601,1403636616,569881200,,4.659065862064737,-1.702522603780179,0.677310848755783
1745255589.118263,602,1403636616,620881319,,4.659067739623034,-1.702506326178687,0.677287796356533
1745255589.1731358,603,1403636616,720881223,,4.65907263734336,-1.702515223486558,0.677333945829109
1745255589.2170858,604,1403636616,769881248,,4.65907040482132,-1.702493357294439,0.67727605211245
1745255589.2646577,605,1403636616,817881345,,4.65906322178873,-1.70251792360074,0.677286211190023
1745255589.3152854,606,1403636616,868881225,,4.659072340035593,-1.702483713719115,0.677267055472741
1745255589.4299824,607,1403636616,967881202,,4.65907786041485,-1.702471259922935,0.677272546414902
1745255589.4747431,608,1403636617,18881320,,4.659046986213792,-1.702560213759015,0.677281784632554
1745255589.5191495,609,1403636617,68881273,,4.65906758585581,-1.702505939588494,0.677286125558744
1745255589.56526,610,1403636617,119881391,,4.659075807590146,-1.702485287211083,0.677289948372694
1745255589.6147852,611,1403636617,170881271,,4.659978334914832,-1.702898984335436,0.677145375793248
1745255589.7262428,612,1403636617,219881296,,4.660009685392782,-1.702803010962378,0.677124308729165
1745255589.7701848,613,1403636617,268881320,,4.659977958758479,-1.702882562640828,0.677109261702768
1745255589.8175364,614,1403636617,367881298,,4.659072250896639,-1.702484416360514,0.677268004666687
1745255589.8662138,615,1403636617,420881271,,4.659059003819567,-1.702539358722675,0.677306682926376
1745255589.9318893,616,1403636617,468881368,,4.659079356325108,-1.702462427733737,0.67726274132628
1745255590.013839,617,1403636617,567881345,,4.659075072026457,-1.702491331853388,0.677298291453142
1745255590.1147225,618,1403636617,618881225,,4.659072179166278,-1.702487378386069,0.677273727838578
1745255590.1810763,619,1403636617,719881296,,4.659090242339466,-1.702452944903574,0.677304766536901
1745255590.2250574,620,1403636617,768881320,,4.659074999288072,-1.70249753147074,0.677310709101061
1745255590.2688534,621,1403636617,819881200,,4.659069007153673,-1.702502142842025,0.677286317542829
1745255590.3140295,622,1403636617,869881391,,4.659067110849484,-1.70250877281702,0.677289298614213
1745255590.3655179,623,1403636617,917881250,,4.659078083927573,-1.70248029374579,0.677292506200232
1745255590.4632137,624,1403636617,968881368,,4.659996288475677,-1.70284820551104,0.67714196504022
1745255590.5176117,625,1403636618,19881248,,4.659076021314858,-1.702476402924499,0.677272774093756
1745255590.5668201,626,1403636618,66881179,,4.659078486379453,-1.702479551167605,0.677293248665806
1745255590.6173825,627,1403636618,168881177,,4.659068857436412,-1.70250278631032,0.67728680126435
1745255590.6814084,628,1403636618,220881223,,4.6599940504672,-1.702856588726187,0.677146639344403
1745255590.725643,629,1403636618,268881320,,4.659991202792786,-1.702842566344006,0.677101494954856
1745255590.816337,630,1403636618,319881200,,4.659070507465676,-1.702504191575202,0.677299053610722
1745255590.8659678,631,1403636618,368881225,,4.659076736330218,-1.702493018711524,0.677311207540672
1745255590.9320958,632,1403636618,468881368,,4.659068984652597,-1.702514380044034,0.677311513996043
1745255591.013872,633,1403636618,567881345,,4.659075016669715,-1.70248595630469,0.677286853920958
1745255591.0657206,634,1403636618,617881298,,4.65906848921688,-1.702496385760712,0.677271471008804
1745255591.1682012,635,1403636618,667881250,,4.659066406492355,-1.702511942194819,0.677291868484305
1745255591.2161984,636,1403636618,719881296,,4.659073816151336,-1.702500687909825,0.677310540765769
1745255591.2664394,637,1403636618,767881393,,4.660000302563588,-1.70283241268817,0.677132015594678
1745255591.315593,638,1403636618,820881366,,4.659071220511915,-1.702504229322947,0.677303169826512
1745255591.3644354,639,1403636618,916881322,,4.659079174415666,-1.702484546871718,0.677307483189552
1745255591.4293542,640,1403636618,967881202,,4.659078056543224,-1.702492097949717,0.677316778796989
1745255591.4733553,641,1403636619,16881227,,4.659996174005319,-1.702840405733762,0.67712517584104
1745255591.5649533,642,1403636619,69881200,,4.659066450135327,-1.702511805527345,0.677291832818495
1745255591.6150787,643,1403636619,119881391,,4.659073016695568,-1.702493142704721,0.677290399210253
1745255591.6816623,644,1403636619,219881296,,4.65908181432692,-1.7024691646249,0.677290601732433
1745255591.7253706,645,1403636619,268881320,,4.659076203237281,-1.702491825669572,0.677305719608149
1745255591.7691967,646,1403636619,317881345,,4.659991651477374,-1.702856963105784,0.677133828189457
1745255591.8160832,647,1403636619,367881298,,4.65999805602852,-1.702846074201562,0.677147564454315
1745255591.9306808,648,1403636619,419881343,,4.659070122611162,-1.70250688601163,0.677302450034025
1745255591.9744732,649,1403636619,466881275,,4.659056299802404,-1.702537589168301,0.677287707737817
1745255592.0179477,650,1403636619,520881175,,4.659067885938899,-1.702515668485551,0.677307958104019
1745255592.06499,651,1403636619,618881225,,4.659075538450525,-1.702496722587415,0.677312088577355
1745255592.1229355,652,1403636619,666881322,,4.659057206950458,-1.702533664384844,0.677284722939371
1745255592.1854398,653,1403636619,717881202,,4.659063298955061,-1.70252477955958,0.677300836048503
1745255592.2285988,654,1403636619,769881248,,4.659083345873328,-1.70247782678528,0.677317200555705
1745255592.2719843,655,1403636619,819881200,,4.659074208759993,-1.702499603181288,0.677310519423875
1745255592.3173208,656,1403636619,867881298,,4.659069957285644,-1.702499973058942,0.677287208101616
1745255592.3651683,657,1403636619,918881177,,4.659079782556606,-1.702485396683507,0.677312685852399
1745255592.4316728,658,1403636619,969881296,,4.659070567094261,-1.702500490414025,0.67729173210666
1745255592.475697,659,1403636620,17881393,,4.659065801999915,-1.702504819804415,0.677273706310877
1745255592.5662096,660,1403636620,67881345,,4.660005399521421,-1.702832913526962,0.677161917334373
1745255592.6158674,661,1403636620,118881225,,4.659993051978074,-1.702839037091842,0.677104663565661
1745255592.6828659,662,1403636620,220881223,,4.659074853509565,-1.702496662064857,0.677308084349113
1745255592.7277875,663,1403636620,270881175,,4.659068161803306,-1.702483625826516,0.677243212896819
1745255592.7719176,664,1403636620,319881200,,4.659066953601186,-1.702517098809194,0.677305638066547
1745255592.817768,665,1403636620,370881319,,4.659068035093149,-1.702501230727449,0.677278925227054
1745255592.9324472,666,1403636620,418881177,,4.659069796465185,-1.702488408199444,0.677262365754713
1745255592.9773054,667,1403636620,470881223,,4.659063713509033,-1.702516643747401,0.677286347305313
1745255593.0205014,668,1403636620,521881341,,4.659065507323281,-1.702505213061283,0.677272851351956
1745255593.0680304,669,1403636620,619881391,,4.659072962541437,-1.702492997421073,0.677289791883716
1745255593.1165743,670,1403636620,669881343,,4.659065614407131,-1.702511889757954,0.677287274328237
1745255593.1711378,671,1403636620,721881389,,4.659075975458668,-1.702494708030418,0.677310394469248
1745255593.2162063,672,1403636620,767881393,,4.659075943060164,-1.702495010999717,0.677310837962749
1745255593.316743,673,1403636620,818881273,,4.659068872457399,-1.702503166162426,0.67728767238825
1745255593.3658772,674,1403636620,868881225,,4.659066709920369,-1.702510095587474,0.677289765454578
1745255593.4317265,675,1403636620,968881368,,4.659068008226331,-1.702494117074616,0.677264052545867
1745255593.47512,676,1403636621,18881320,,4.660004163067328,-1.702829737744577,0.677148342809121
1745255593.5191655,677,1403636621,67881345,,4.659063748606067,-1.702518467473689,0.677290320085471
1745255593.5641985,678,1403636621,119881391,,4.659065588319417,-1.702510838305859,0.67728495072854
1745255593.6811686,679,1403636621,218881368,,4.65907977527305,-1.702496077498743,0.677334748108131
1745255593.7261982,680,1403636621,269881248,,4.659083935580678,-1.70248505659214,0.677335502030719
1745255593.7690532,681,1403636621,321881294,,4.659081327343682,-1.70249119765201,0.677333439328604
1745255593.8176785,682,1403636621,367881298,,4.659072862637654,-1.702503741832125,0.677311460701471
1745255593.8658986,683,1403636621,420881271,,4.659074375059949,-1.702498766242429,0.677309729229014
1745255593.931375,684,1403636621,470881223,,4.65907726739353,-1.702492823283359,0.67731381066101
1745255594.017448,685,1403636621,521881341,,4.659067658409763,-1.702518223714759,0.677311957489561
1745255594.0652518,686,1403636621,567881345,,4.659074586980612,-1.702498686347067,0.677310764047166
1745255594.121851,687,1403636621,620881319,,4.659071943875744,-1.702506961241997,0.677312919926847
1745255594.174809,688,1403636621,721881389,,4.659073475115243,-1.702501721674579,0.677310748710407
1745255594.2177646,689,1403636621,770881175,,4.659071744104963,-1.70250212717253,0.677301784793963
1745255594.263865,690,1403636621,820881366,,4.65907095855506,-1.702509027079607,0.67731161496415
1745255594.314167,691,1403636621,867881298,,4.65907765664713,-1.702490285844106,0.677310764047166
1745255594.4301636,692,1403636621,968881368,,4.659077273362748,-1.702492191977961,0.677312538021227
1745255594.4728093,693,1403636622,20881175,,4.659071222767208,-1.702519380795122,0.677334538145971
1745255594.5201669,694,1403636622,68881273,,4.659071147537695,-1.702510040305712,0.677314782045953
1745255594.565814,695,1403636622,117881298,,4.659068618912164,-1.702520871645394,0.677322876913266
1745255594.6174667,696,1403636622,168881177,,4.659078085578348,-1.702489183455597,0.677310911878334
1745255594.6677222,697,1403636622,219881296,,4.659076472100094,-1.702499775326685,0.677323693605133
1745255594.7177684,698,1403636622,266881227,,4.659070582338283,-1.702511233287348,0.677314050002597
1745255594.8146162,699,1403636622,319881200,,4.659080141747601,-1.702495503199362,0.677335635095858
1745255594.8641129,700,1403636622,366881370,,4.659084114772059,-1.702473586630567,0.677312780389003
1745255594.929797,701,1403636622,466881275,,4.659076299687258,-1.702505588815924,0.677334748108131
1745255594.974807,702,1403636622,516881227,,4.659080484524731,-1.702481796902641,0.677309211819949
1745255595.0196645,703,1403636622,568881273,,4.659079978247606,-1.702494623156851,0.677332887889425
1745255595.0655377,704,1403636622,619881391,,4.659085501273728,-1.702479318913168,0.677332495214886
1745255595.1819272,705,1403636622,719881296,,4.659077124687305,-1.702491003072508,0.677309235682737
1745255595.2256205,706,1403636622,768881320,,4.659082560063838,-1.702481252339026,0.677319839229873
1745255595.2698076,707,1403636622,818881273,,4.659084927727796,-1.702481793336265,0.67733436773688
1745255595.3162231,708,1403636622,867881298,,4.659090699901817,-1.702466746938755,0.677335919965398
1745255595.3641663,709,1403636622,919881343,,4.659087733891655,-1.702475185364162,0.67733658520622
1745255595.4298935,710,1403636622,967881202,,4.65908068719001,-1.702493328482199,0.677334223602405
1745255595.5184252,711,1403636623,20881175,,4.659100448661524,-1.702447242481348,0.677350768116504
1745255595.5654323,712,1403636623,70881366,,4.659111438925473,-1.70242895030992,0.677375157437833
1745255595.6181586,713,1403636623,119881391,,4.659122627871845,-1.702398183633533,0.677374857182898
1745255595.6839986,714,1403636623,220881223,,4.659138929631025,-1.702368006408807,0.677404736322596
1745255595.7277122,715,1403636623,270881175,,4.659141274514612,-1.702370465049538,0.677423106058455
1745255595.7711592,716,1403636623,319881200,,4.659143912191185,-1.702356729296548,0.677409619333595
1745255595.8642638,717,1403636623,367881298,,4.659150528695076,-1.702338745198915,0.67740987715123
1745255595.9299624,718,1403636623,466881275,,4.659159982833291,-1.702324895851294,0.677434764962425
1745255596.0031984,719,1403636623,566881179,,4.659163950123454,-1.702302108209868,0.677410077312578
1745255596.0479784,720,1403636623,619881391,,4.659158997433688,-1.702315897953065,0.677410562394678
1745255596.1098607,721,1403636623,669881343,,4.659154662504776,-1.70234400366565,0.67744417419123
1745255596.179555,722,1403636623,719881296,,4.659161541948038,-1.702330731589052,0.677455673652608
1745255596.2222993,723,1403636623,768881320,,4.659154726367012,-1.702358729799998,0.677475013594372
1745255596.2661536,724,1403636623,819881200,,4.659150886725688,-1.702362506294879,0.677461080342474
1745255596.3145294,725,1403636623,868881225,,4.659171877940304,-1.702325869148939,0.677504158462679
1745255596.3635445,726,1403636623,917881250,,4.659169107619615,-1.702343593000689,0.677525149195624
1745255596.4294357,727,1403636623,968881368,,4.659174436829905,-1.70234416800071,0.677556529004319
1745255596.4736092,728,1403636624,18881320,,4.659162822107327,-1.702380699763137,0.677566347812912
1745255596.5668023,729,1403636624,67881345,,4.659174229218363,-1.70236518647021,0.677598859651751
1745255596.6184087,730,1403636624,121881246,,4.659165804969743,-1.70239801697438,0.677619093428741
1745255596.6845267,731,1403636624,221881389,,4.659174944465327,-1.702416479900413,0.677709098072659
1745255596.7642713,732,1403636624,321881294,,4.659147450556199,-1.702575168068893,0.677881886841478
1745255596.8161557,733,1403636624,366881370,,4.659171287498917,-1.702548517535783,0.677961789316615
1745255596.933662,734,1403636624,469881296,,4.659346554796354,-1.699544095180227,0.678854759140514
1745255596.9776971,735,1403636624,521881341,,4.659016925581218,-1.700835611742289,0.679658935694365
1745255597.0215352,736,1403636624,569881200,,4.660483648789677,-1.699910154534607,0.679943307271416
1745255597.0664072,737,1403636624,619881391,,4.662359491135477,-1.69800648273655,0.68053022449938
1745255597.1174266,738,1403636624,668881177,,4.664343974669729,-1.695856541293206,0.681233837152922
1745255597.1842895,739,1403636624,721881389,,4.667470755404361,-1.693358656776056,0.681592912222504
1745255597.2660542,740,1403636624,767881393,,4.672681622252743,-1.691140360252013,0.682136136657648
1745255597.3150165,741,1403636624,819881200,,4.676083519318765,-1.687689722626148,0.682133455555145
1745255597.3666885,742,1403636624,868881225,,4.681490524462531,-1.684162773132473,0.681145190414842
1745255597.4318724,743,1403636624,970881223,,4.69327998801013,-1.675937713776492,0.682457386955611
1745255597.5166605,744,1403636625,68881273,,4.707199045827411,-1.667736610857914,0.690100915888157
1745255597.6180613,745,1403636625,119881391,,4.717027305275349,-1.664622817882748,0.69715078802435
1745255597.6845994,746,1403636625,217881202,,4.729274557722346,-1.657818977805343,0.717496760484447
1745255597.728535,747,1403636625,269881248,,4.734677279929081,-1.654777936234297,0.730879256157748
1745255597.7717023,748,1403636625,321881294,,4.739963127260865,-1.652313210696466,0.745071499160808
1745255597.816628,749,1403636625,370881319,,4.742955370645394,-1.650207049195243,0.759393877846991
1745255597.8669415,750,1403636625,420881271,,4.747404543178429,-1.649483489173755,0.772697133056164
1745255597.9762988,751,1403636625,470881223,,4.749322198006301,-1.648494478431746,0.783048319128593
1745255598.0214305,752,1403636625,522881269,,4.751173479774567,-1.648206958663659,0.787583779401265
1745255598.0675156,753,1403636625,567881345,,4.751367167417614,-1.647779293800271,0.78788629908545
1745255598.1238706,754,1403636625,670881271,,4.748412141797429,-1.646953898238401,0.780566408034515
1745255598.1778917,755,1403636625,722881317,,4.747609386514123,-1.647564461037203,0.776676988394529
1745255598.222611,756,1403636625,769881248,,4.74327440242917,-1.647538720542786,0.776244367947487
1745255598.2666364,757,1403636625,819881200,,4.739308629161774,-1.648043640375184,0.779448572791787
1745255598.3171887,758,1403636625,870881319,,4.734848179593417,-1.648849372355308,0.787167690595552
1745255598.5681684,759,1403636626,19881248,,4.699025020025051,-1.646257746408273,0.835893786536294
1745255598.6568675,760,1403636626,168881177,,4.688292760944673,-1.654147690457258,0.903965180678079
1745255598.7006354,761,1403636626,269881248,,4.679090677348007,-1.657058860877039,0.950637563375948
1745255598.751882,762,1403636626,320881366,,4.672017726994072,-1.656818411344627,0.971870133909075
1745255598.7959914,763,1403636626,366881370,,4.665743815936231,-1.656135283240793,0.990030050038648
1745255598.8835623,764,1403636626,416881322,,4.655577644067998,-1.653813363972109,1.006838677740429
1745255598.9307544,765,1403636626,467881202,,4.650868540129606,-1.652562935136424,1.01872973820379
1745255598.9745636,766,1403636626,518881320,,4.646942137662194,-1.651005515824388,1.027024281129454
1745255599.018409,767,1403636626,567881345,,4.643896958508594,-1.648927120335396,1.031770082898713
1745255599.063496,768,1403636626,619881391,,4.640947430869606,-1.646082016030115,1.03479660126246
1745255599.1151378,769,1403636626,666881322,,4.638999610063917,-1.643119078952205,1.036785825655569
1745255599.181268,770,1403636626,718881368,,4.638258449449676,-1.639516205984762,1.037937852744084
1745255599.2684057,771,1403636626,767881393,,4.636635754074461,-1.635192881473998,1.038403648698935
1745255599.3168664,772,1403636626,816881179,,4.637007875440904,-1.630971539571977,1.037904261312089
1745255599.3685882,773,1403636626,867881298,,4.638461842002781,-1.626390705894736,1.036353918014455
1745255599.432506,774,1403636626,967881202,,4.643136851062028,-1.617467669253035,1.030666414300549
1745255599.476894,775,1403636627,18881320,,4.646409251248767,-1.612852116810886,1.026137757709669
1745255599.520365,776,1403636627,69881200,,4.649553447651321,-1.608487615445885,1.021308609671837
1745255599.6161056,777,1403636627,119881391,,4.655489039418892,-1.604945772797144,1.015486842478092
1745255599.6832888,778,1403636627,218881368,,4.663463996553689,-1.596986500500858,1.004687746707949
1745255599.7642334,779,1403636627,318881273,,4.672037960803364,-1.589588341782747,1.001649565200242
1745255599.8147955,780,1403636627,367881298,,4.676544188525546,-1.586427381032236,1.00398007741625
1745255599.867868,781,1403636627,418881177,,4.681322628726401,-1.583253911624678,1.008912614162876
1745255599.9998288,782,1403636627,519881248,,4.695315011265158,-1.578318611186973,1.025666198364796
1745255600.045078,783,1403636627,620881319,,4.70248736180941,-1.570772990593302,1.051381260249417
1745255600.1447234,784,1403636627,670881271,,4.707958463623979,-1.567310800547685,1.063518545424856
1745255600.1897922,785,1403636627,719881296,,4.712257147398065,-1.563316998144654,1.072854352805186
1745255600.231913,786,1403636627,770881175,,4.717166076199539,-1.559325128156956,1.077461956280964
1745255600.276869,787,1403636627,820881366,,4.721767091231645,-1.555161344419491,1.078094834179608
1745255600.3206058,788,1403636627,866881370,,4.725103856087279,-1.550804188140299,1.075764255246039
1745255600.3672092,789,1403636627,920881271,,4.729411672563586,-1.546002379561427,1.070961378289729
1745255600.4321609,790,1403636627,966881275,,4.732594406374466,-1.541320410153015,1.06595546114682
1745255600.5144289,791,1403636628,67881345,,4.7380901747346,-1.531165824283614,1.055554235428661
1745255600.6148684,792,1403636628,118881225,,4.736774203329511,-1.524878728324874,1.053650202956118
1745255600.6808803,793,1403636628,218881368,,4.735497669095622,-1.513415857087084,1.05704358130492
1745255600.7258646,794,1403636628,267881393,,4.733622418763251,-1.507608786026079,1.062282001437442
1745255600.769537,795,1403636628,317881345,,4.732850734011047,-1.502085417165122,1.069173345533474
1745255600.8145304,796,1403636628,366881370,,4.731301659975043,-1.496204629006629,1.078043892108076
1745255600.864179,797,1403636628,418881177,,4.727195696001462,-1.488839031489399,1.088665581999555
1745255600.9741871,798,1403636628,468881368,,4.718511237709147,-1.479622473490786,1.100784493976096
1745255601.0181935,799,1403636628,517881393,,4.715554497560685,-1.472119092374168,1.112809209153832
1745255601.0667102,800,1403636628,570881366,,4.712811126307263,-1.463760759619531,1.124640380132292
1745255601.1162791,801,1403636628,669881343,,4.709123892290712,-1.446306572848077,1.142866218704485
1745255601.181811,802,1403636628,718881368,,4.707393210116202,-1.436491675012256,1.149616075404319
1745255601.2254553,803,1403636628,768881320,,4.706685057778273,-1.426273609604578,1.154703299075817
1745255601.3168616,804,1403636628,818881273,,4.703272342226133,-1.414303564615705,1.158867529152296
1745255601.3653224,805,1403636628,868881225,,4.70363552817201,-1.403130989345328,1.161026981085483
1745255601.4304428,806,1403636628,967881202,,4.703487785731864,-1.378920299808927,1.16115764228285
1745255601.4744334,807,1403636629,18881320,,4.7032121834449,-1.365423240568455,1.160651159185757
1745255601.5196457,808,1403636629,69881200,,4.704028401099778,-1.351907658983625,1.161238436421572
1745255601.565735,809,1403636629,122881174,,4.704066048725253,-1.337856488920695,1.163895932199978
1745255601.6141744,810,1403636629,167881250,,4.702895083914696,-1.324621586418703,1.168003300321458
1745255601.7239497,811,1403636629,218881368,,4.698360369321016,-1.308952058522685,1.174343598305734
1745255601.767891,812,1403636629,267881393,,4.696717093166328,-1.294224959071445,1.181871650350708
1745255601.8151028,813,1403636629,318881273,,4.695083892594062,-1.279063912463975,1.188539408375557
1745255601.8636746,814,1403636629,418881177,,4.690326329841608,-1.248858537844658,1.197668955099811
1745255601.9296007,815,1403636629,468881368,,4.687372707140693,-1.233235637191311,1.200260132770821
1745255602.018097,816,1403636629,519881248,,4.678653535159715,-1.215498492526618,1.20192382013604
1745255602.0638006,817,1403636629,568881273,,4.674584102019114,-1.19909723856631,1.201525483043143
1745255602.1164117,818,1403636629,618881225,,4.672501288577981,-1.182397701944641,1.199435890489344
1745255602.1826189,819,1403636629,720881223,,4.665432092889374,-1.146178968229108,1.190100491202142
1745255602.2649662,820,1403636629,819881200,,4.657926472416734,-1.108935533414262,1.174726758923079
1745255602.3156166,821,1403636629,869881391,,4.653730999702933,-1.088963413631064,1.1652716200036
1745255602.4299507,822,1403636629,967881202,,4.636264423825248,-1.046348645206085,1.144516347261579
1745255602.4735677,823,1403636630,19881248,,4.631254754860255,-1.022632357883284,1.131009602700598
1745255602.517666,824,1403636630,69881200,,4.626137420794493,-0.999231187723844,1.118827352075674
1745255602.5658138,825,1403636630,121881246,,4.619182204135742,-0.974996775638244,1.108719036235988
1745255602.617303,826,1403636630,168881177,,4.613132015396946,-0.95167462830046,1.100940748899574
1745255602.6832998,827,1403636630,220881223,,4.605533146605362,-0.926126987030523,1.095074734603393
1745255602.7641184,828,1403636630,267881393,,4.584099449794346,-0.89900536064537,1.092668748323831
1745255602.8151648,829,1403636630,318881273,,4.576732247232749,-0.872919039332138,1.091056483451495
1745255602.8656647,830,1403636630,367881298,,4.567257939672798,-0.847334267917329,1.09120341382879
1745255602.9308457,831,1403636630,467881202,,4.550910829266159,-0.793215064154409,1.096087218105845
1745255602.9754732,832,1403636630,518881320,,4.542812682888879,-0.765596499941683,1.100698164750691
1745255603.0178928,833,1403636630,567881345,,4.533515931269624,-0.738907923592175,1.106688410305082
1745255603.0638685,834,1403636630,617881298,,4.522427547379668,-0.710990655782466,1.114880769079574
1745255603.1823719,835,1403636630,718881368,,4.492881119129559,-0.656100646097888,1.135444582506957
1745255603.2256892,836,1403636630,766881227,,4.484140734855335,-0.63043406045725,1.144868709075928
1745255603.269467,837,1403636630,819881200,,4.475344539998519,-0.60350872230313,1.153266735646043
1745255603.3170254,838,1403636630,867881298,,4.465084329382496,-0.57802874543351,1.160237088321988
1745255603.3654726,839,1403636630,919881343,,4.455678926893272,-0.551800395583168,1.165710005134491
1745255603.4757636,840,1403636630,967881202,,4.432021152083208,-0.524936549240898,1.170532174879914
1745255603.5199444,841,1403636631,18881320,,4.421072277411295,-0.498994666160098,1.172992574955115
1745255603.5675566,842,1403636631,68881273,,4.410760062267922,-0.474169930154025,1.173892272825807
1745255603.6160257,843,1403636631,170881271,,4.386637770779896,-0.422685161208249,1.172005957103628
1745255603.6824152,844,1403636631,219881296,,4.375684227167071,-0.398246303077227,1.170013165755532
1745255603.7251976,845,1403636631,268881320,,4.364538833646299,-0.373483683384382,1.166799283332936
1745255603.8177671,846,1403636631,319881200,,4.339393815214095,-0.347109456570244,1.164760929482291
1745255603.864135,847,1403636631,368881225,,4.32789263789825,-0.323716381401264,1.161754442567415
1745255603.9301949,848,1403636631,466881275,,4.303575666075873,-0.274329713058426,1.15432142925714
1745255603.9745307,849,1403636631,517881393,,4.292577646121704,-0.249368866673075,1.148685546634499
1745255604.019174,850,1403636631,567881345,,4.280273609550962,-0.225334217918975,1.141793320646056
1745255604.0646162,851,1403636631,616881370,,4.268686642924781,-0.201339942576669,1.133227802530544
1745255604.114915,852,1403636631,667881250,,4.256852385793093,-0.177528250230071,1.12364865840215
1745255604.180475,853,1403636631,717881202,,4.23388819979508,-0.153140357039159,1.11468701775838
1745255604.2245312,854,1403636631,767881393,,4.221797214634549,-0.130337430402118,1.106031255799172
1745255604.2690344,855,1403636631,818881273,,4.209687680588008,-0.106773074224317,1.098463363123422
1745255604.3155978,856,1403636631,868881225,,4.198569887464788,-0.084281241486536,1.092486736455385
1745255604.367157,857,1403636631,917881250,,4.186488569145775,-0.062053241396119,1.088289016111606
1745255604.432523,858,1403636631,970881223,,4.174410153447883,-0.039319285653019,1.085309107166375
1745255604.5167847,859,1403636632,20881175,,4.15038116686412,-0.01794483005153,1.084745843571777
1745255604.5661738,860,1403636632,66881179,,4.138262344171426,0.001725102865706,1.083779791834955
1745255604.6156337,861,1403636632,120881319,,4.126073882445969,0.023461404683076,1.083172750439938
1745255604.6824002,862,1403636632,220881223,,4.101556033582106,0.06315482725595,1.083416416995196
1745255604.725879,863,1403636632,267881393,,4.089249175623085,0.081148882947968,1.084144288489716
1745255604.7696304,864,1403636632,319881200,,4.0758462697525,0.100054048759104,1.085000514966859
1745255604.8670056,865,1403636632,370881319,,4.049405282786047,0.117465199380069,1.086662929005819
1745255604.9323568,866,1403636632,470881223,,4.021809563112301,0.151046940934656,1.08348589198718
1745255604.971594,867,1403636632,517881393,,4.008725045272715,0.166058791747396,1.079482456685367
1745255605.0196357,868,1403636632,566881179,,3.994401386835595,0.180971436116463,1.073884714170396
1745255605.065091,869,1403636632,618881225,,3.980789022111678,0.196734933121176,1.066621232038976
1745255605.12502,870,1403636632,670881271,,3.965954495371267,0.212285061981908,1.058102542135314
1745255605.1821754,871,1403636632,721881389,,3.951848456519272,0.228318615196395,1.048188682068262
1745255605.2738414,872,1403636632,818881273,,3.909419371208134,0.258157180784525,1.029032322499829
1745255605.3175275,873,1403636632,869881391,,3.893944606227137,0.274474938038424,1.018914985133065
1745255605.3654473,874,1403636632,921881198,,3.878416939887325,0.291711387450472,1.00981965902412
1745255605.4319105,875,1403636632,966881275,,3.862211038816342,0.307942815152058,1.003594522422155
1745255605.4765046,876,1403636633,19881248,,3.844909118429326,0.32615169867309,0.998741685936134
1745255605.519888,877,1403636633,70881366,,3.827772179436591,0.344336046479564,0.995972755135499
