Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.pose.position.x,pose.pose.position.y,pose.pose.position.z,pose.pose.orientation.x,pose.pose.orientation.y,pose.pose.orientation.z,pose.pose.orientation.w,pose.covariance
1745255571.2244058,283,1403636598,613555431,,0.4415370977732075,0.19849403554141928,-0.4364892251338619,-0.04903685194057522,0.8969243271527358,-0.03106916778175935,-0.43835698389180383,"(0.008894485092612363, -0.025574508829446937, 5.4254081507271194e-05, 0.020457651191151536, -0.0003308654536709996, -0.015906186842284335, -0.025574508829446937, 0.09946485336766606, -1.4225605896224098e-06, -0.07792185070144937, 0.0012581551898871422, 0.06058537386639811, 5.4254081507271194e-05, -1.4225605896224098e-06, 0.002076281317422071, -1.3740673686827658e-06, 2.7380172318891215e-07, 8.064017358623905e-07, 0.020457651191151536, -0.07792185070144937, -1.3740673686827658e-06, 0.06234041870819128, -0.0010060969347730673, -0.048467888250850466, -0.0003308654536709996, 0.0012581551898871422, 2.7380172318891215e-07, -0.0010060969347730673, 1.7129425006278267e-05, 0.0007827536921774356, -0.015906186842284335, 0.06058537386639811, 8.064017358623905e-07, -0.048467888250850466, 0.0007827536921774356, 0.03768640577296203)"
1745255571.2699487,284,1403636598,663555384,,0.42451927490380353,0.20438792736470596,-0.442847810585709,-0.05196750807077164,0.8930785524940485,-0.03487780960911319,-0.44552622322027213,"(0.009221549681133144, -0.025769160256903, 5.42198544088169e-05, 0.02120848625438882, -0.000424815091025155, -0.015933862228206388, -0.025769160256903, 0.0964294517439153, -1.4476120696919744e-06, -0.07766875889977506, 0.0015540817543921919, 0.05835218839547611, 5.42198544088169e-05, -1.4476120696919744e-06, 0.0020812512047750447, -1.3797103919130748e-06, 2.906828632964599e-07, 7.974729880681719e-07, 0.02120848625438882, -0.07766875889977506, -1.3797103919130748e-06, 0.0639316642071447, -0.00127873352587304, -0.04802890369199014, -0.000424815091025155, 0.0015540817543921919, 2.906828632964599e-07, -0.00127873352587304, 2.643869744299832e-05, 0.0009611784428039259, -0.015933862228206388, 0.05835218839547611, 7.974729880681719e-07, -0.04802890369199014, 0.0009611784428039258, 0.036085800501069125)"
1745255571.3033938,285,1403636598,713555574,,0.4063158934874326,0.20984803210353686,-0.4505996998536599,-0.055179084781035746,0.8884034126162634,-0.04006122171832153,-0.45397108230474353,"(0.009548094813291524, -0.025879502403441872, 5.41605089372751e-05, 0.022003624686110366, -0.0005724367056512661, -0.01586082309886133, -0.025879502403441872, 0.09308305829195164, -1.4811290370966275e-06, -0.0773872382456319, 0.002011939495105804, 0.05578289591964047, 5.41605089372751e-05, -1.4811290370966275e-06, 0.0020862037552161353, -1.3877184242787407e-06, 3.1549611624611673e-07, 7.84005391029391e-07, 0.022003624686110366, -0.0773872382456319, -1.3877184242787407e-06, 0.0658061725525402, -0.0017103453930256965, -0.047432316134296576, -0.0005724367056512661, 0.002011939495105804, 3.1549611624611673e-07, -0.0017103453930256967, 4.531242724806656e-05, 0.0012333232205616266, -0.01586082309886133, 0.05578289591964047, 7.84005391029391e-07, -0.04743231613429658, 0.0012333232205616266, 0.03419244744394622)"
1745255571.3527443,286,1403636598,763555527,,0.38797971591627817,0.21481444456298465,-0.45947309239860123,-0.05897308233410965,0.8828066035569881,-0.04593458546813579,-0.46375067669391035,"(0.009818696549869171, -0.0258516141732857, 5.4092444243446184e-05, 0.02276152857079637, -0.0007296400961338581, -0.015621111887790876, -0.0258516141732857, 0.08972628791278998, -1.5203103780376869e-06, -0.07717888728903885, 0.0024729286287865685, 0.05296758133275269, 5.4092444243446184e-05, -1.5203103780376869e-06, 0.0020911501462856905, -1.3966120241137202e-06, 3.3673493485480805e-07, 7.688968362373118e-07, 0.02276152857079637, -0.07717888728903885, -1.3966120241137202e-06, 0.06796265313899996, -0.0021770979189371566, -0.04663995703573467, -0.0007296400961338581, 0.0024729286287865685, 3.3673493485480805e-07, -0.0021770979189371566, 7.060634561128076e-05, 0.001494584094835478, -0.015621111887790876, 0.05296758133275269, 7.688968362373118e-07, -0.04663995703573467, 0.001494584094835478, 0.032010736573749955)"
1745255571.422425,287,1403636598,813555479,,0.37038222359007844,0.2196096344818257,-0.46948537054495687,-0.06139760837985146,0.8769838298719435,-0.05149461696400464,-0.4737910934706384,"(0.010090091091337839, -0.025804009927400312, 5.4018126329547365e-05, 0.023524487134999206, -0.0009033856513410377, -0.015332464623021048, -0.025804009927400312, 0.08645888396079472, -1.560355809928198e-06, -0.07692940882650474, 0.0029532819656192355, 0.0501402084259566, 5.4018126329547365e-05, -1.560355809928198e-06, 0.0020960909200422274, -1.4047700488826569e-06, 3.5216386745063497e-07, 7.548417024187841e-07, 0.023524487134999206, -0.07692940882650474, -1.4047700488826569e-06, 0.07014272261592942, -0.002692197984822961, -0.04571436801497629, -0.0009033856513410377, 0.0029532819656192355, 3.5216386745063497e-07, -0.002692197984822961, 0.00010420322958873991, 0.0017551330731229654, -0.015332464623021048, 0.0501402084259566, 7.548417024187841e-07, -0.04571436801497629, 0.0017551330731229657, 0.029797133276539208)"
1745255571.4539466,288,1403636598,863555431,,0.3535462473718616,0.22438224775443757,-0.4804708375495706,-0.06256909634509746,0.8708666687082246,-0.05531867919581435,-0.48437196166544144,"(0.010352496103583731, -0.025741124293669218, 5.3938969118670564e-05, 0.02428309128200914, -0.0010206635173557977, -0.014978470788630027, -0.025741124293669218, 0.08339915262223424, -1.5971782437255922e-06, -0.07671274902193981, 0.003223511150181841, 0.04731880886412579, 5.3938969118670564e-05, -1.5971782437255922e-06, 0.0021010294957144356, -1.4160487540053339e-06, 3.56927565098507e-07, 7.420407661998038e-07, 0.02428309128200914, -0.07671274902193981, -1.4160487540053339e-06, 0.07237699869824109, -0.003040769725956372, -0.04464197029073333, -0.0010206635173557977, 0.003223511150181841, 3.56927565098507e-07, -0.0030407697259563723, 0.0001286239065751787, 0.001876073023566478, -0.014978470788630027, 0.04731880886412579, 7.420407661998038e-07, -0.04464197029073333, 0.001876073023566478, 0.027538495241802484)"
1745255571.5020666,289,1403636598,913555384,,0.33810977828343647,0.22873409736358438,-0.4921047979183858,-0.061948803678723796,0.865538048346585,-0.05768357501915627,-0.49363836739071354,"(0.010607843353433986, -0.025675248298450953, 5.3875230856898446e-05, 0.024975217462124565, -0.0011219513294993407, -0.01466603539401955, -0.025675248298450953, 0.08057668840507767, -1.6226491849240401e-06, -0.07635102778518267, 0.003428985187206721, 0.04483543519516907, 5.3875230856898446e-05, -1.6226491849240401e-06, 0.002105975111693578, -1.4300767739238751e-06, 3.5207004521747265e-07, 7.323683293038166e-07, 0.024975217462124565, -0.07635102778518267, -1.4300767739238751e-06, 0.07427892129698851, -0.003335377963083452, -0.043616285211157665, -0.0011219513294993407, 0.003428985187206721, 3.5207004521747265e-07, -0.003335377963083452, 0.00015064668563396661, 0.0019590488721379475, -0.01466603539401955, 0.04483543519516907, 7.323683293038166e-07, -0.043616285211157665, 0.001959048872137947, 0.025614654202010544)"
1745255571.5856762,290,1403636598,963555574,,0.32400314717817474,0.2329360375800494,-0.5041616182187441,-0.062061298826723975,0.8608727972436124,-0.05736725980372322,-0.5017523489297389,"(0.010870228574839573, -0.025625291467601695, 5.383013155544514e-05, 0.025629851481428562, -0.001074268213792806, -0.0144159141285508, -0.025625291467601695, 0.07795185272790033, -1.6409334872676305e-06, -0.07587440887112341, 0.0031793122529352237, 0.042677120249307435, 5.383013155544514e-05, -1.6409334872676305e-06, 0.0021109334739787696, -1.4420022137024544e-06, 3.30886121882873e-07, 7.243842113637578e-07, 0.025629851481428562, -0.07587440887112341, -1.4420022137024544e-06, 0.07589758847969331, -0.0031797587518467597, -0.04268786378337185, -0.001074268213792806, 0.0031793122529352237, 3.30886121882873e-07, -0.0031797587518467597, 0.00013408549435795826, 0.0017889261970734855, -0.0144159141285508, 0.042677120249307435, 7.243842113637578e-07, -0.04268786378337186, 0.0017889261970734855, 0.0240126449658595)"
1745255571.607252,291,1403636599,13555527,,0.3118240821822862,0.23640233110432135,-0.5159341584006476,-0.0628206316235536,0.8568348558311198,-0.057901128861796006,-0.5084634277426565,"(0.011093292024516189, -0.02555767626485192, 5.378621271337474e-05, 0.02617721062045644, -0.0010533669760501119, -0.014188701093266575, -0.02555767626485192, 0.07570302435812375, -1.6592474870944576e-06, -0.0753910761806675, 0.003032739655103044, 0.040864287763350736, 5.378621271337474e-05, -1.6592474870944576e-06, 0.002115901637527245, -1.4466469851750859e-06, 3.2224286227926127e-07, 7.191615603046633e-07, 0.02617721062045644, -0.0753910761806675, -1.4466469851750859e-06, 0.07722834569119437, -0.003106132225842827, -0.04185790151372083, -0.0010533669760501119, 0.003032739655103044, 3.2224286227926127e-07, -0.003106132225842827, 0.00012579904510497415, 0.0016840100949046938, -0.014188701093266575, 0.040864287763350736, 7.191615603046633e-07, -0.041857901513720826, 0.0016840100949046938, 0.02269027151540125)"
1745255571.675106,292,1403636599,63555479,,0.3010899602357023,0.23926573353872083,-0.526032141804779,-0.06242184518053579,0.8520266798241058,-0.061286587937432996,-0.516137582676514,"(0.011290283315804955, -0.02548137063960857, 5.37587036498615e-05, 0.026716835134999357, -0.0012050063473546925, -0.013843480016888805, -0.02548137063960857, 0.07371976098333095, -1.6884861137234101e-06, -0.07509066631467581, 0.003385882340731625, 0.03890922891057742, 5.37587036498615e-05, -1.6884861137234101e-06, 0.002120865927176699, -1.4430152027049555e-06, 3.0664820514048757e-07, 7.077565713955351e-07, 0.026716835134999357, -0.07509066631467581, -1.4430152027049555e-06, 0.07874122496736655, -0.0035499894044084893, -0.040798640024922575, -0.0012050063473546925, 0.003385882340731625, 3.0664820514048757e-07, -0.0035499894044084897, 0.00016087887353395878, 0.0018398388981123587, -0.013843480016888805, 0.03890922891057742, 7.077565713955351e-07, -0.040798640024922575, 0.0018398388981123587, 0.02114235713055103)"
1745255571.7019708,293,1403636599,113555431,,0.29203039866926145,0.2414407804233929,-0.5345395349430749,-0.0629095461251429,0.846499299503366,-0.06608147078896948,-0.5245136453563489,"(0.01142481719500357, -0.02536579774518287, 5.373045825002584e-05, 0.027184163457299088, -0.0013920013929201586, -0.01337622703783389, -0.02536579774518287, 0.07207720172331901, -1.7140142957530844e-06, -0.07498635677215792, 0.0038388716807300975, 0.03689840215881461, 5.373045825002584e-05, -1.7140142957530844e-06, 0.00212584390882159, -1.4444723197657192e-06, 3.0649668418172307e-07, 6.921582544692722e-07, 0.027184163457299088, -0.07498635677215792, -1.4444723197657192e-06, 0.08037166400885015, -0.004114081923870209, -0.0395462497678056, -0.0013920013929201586, 0.0038388716807300975, 3.0649668418172307e-07, -0.00411408192387021, 0.0002114028412779925, 0.0020247581994988447, -0.01337622703783389, 0.03689840215881461, 6.921582544692722e-07, -0.03954624976780561, 0.0020247581994988447, 0.019461455564955432)"
1745255571.7717998,294,1403636599,163555384,,0.28409680330777504,0.2429474521135625,-0.5408675159812849,-0.06298737060674535,0.8393020423302765,-0.07133706321649345,-0.5352716098355315,"(0.011558221777401222, -0.025279133517671144, 5.3703004254315484e-05, 0.027714724601356596, -0.0015981746539829864, -0.012728771871339422, -0.025279133517671144, 0.07064835922344116, -1.7398254230919993e-06, -0.07513977237608105, 0.004332050005183334, 0.0345107641819951, 5.3703004254315484e-05, -1.7398254230919993e-06, 0.0021308319759754378, -1.4497976140640896e-06, 3.1300443230938344e-07, 6.684504354598265e-07, 0.027714724601356596, -0.07513977237608105, -1.4497976140640896e-06, 0.08238927960583008, -0.004749535095068866, -0.037838381413124206, -0.0015981746539829864, 0.004332050005183334, 3.1300443230938344e-07, -0.004749535095068865, 0.0002745918868325593, 0.002181742209997768, -0.012728771871339422, 0.0345107641819951, 6.684504354598265e-07, -0.03783838141312421, 0.0021817422099977683, 0.017380713115085985)"
1745255571.8039384,295,1403636599,213555574,,0.27594191269588136,0.24426724771014194,-0.545867723901248,-0.06294796512830916,0.8302997309232292,-0.07177483827941039,-0.5490794870553651,"(0.011670369912626693, -0.025187835252632663, 5.367229228691598e-05, 0.028283261769670186, -0.0015381128277817018, -0.011878050014380857, -0.025187835252632663, 0.069386565190465, -1.7652609500975277e-06, -0.07553649430886068, 0.0041069453893882646, 0.031723643873797856, 5.367229228691598e-05, -1.7652609500975277e-06, 0.0021358296715387223, -1.4655677503023676e-06, 3.106829342145622e-07, 6.374172020635215e-07, 0.028283261769670186, -0.07553649430886068, -1.4655677503023676e-06, 0.08482956619128117, -0.004611774998829211, -0.03562464292673789, -0.0015381128277817018, 0.0041069453893882646, 3.106829342145622e-07, -0.004611774998829211, 0.00025149328824991465, 0.001937169349054257, -0.011878050014380857, 0.031723643873797856, 6.374172020635215e-07, -0.03562464292673789, 0.001937169349054257, 0.014963594596312448)"
1745255571.8557885,296,1403636599,263555527,,0.268030899390577,0.24521722508884503,-0.5501053905718272,-0.06084981070584921,0.8214846133836875,-0.07363242620362201,-0.5621731017420559,"(0.011757022301172088, -0.025052153940117717, 5.3641742455907515e-05, 0.028768054242713403, -0.0016217781152427632, -0.01101498014329753, -0.025052153940117717, 0.0680980049268749, -1.7892446934969085e-06, -0.07576177671720451, 0.004270113489569201, 0.02900919348163011, 5.3641742455907515e-05, -1.7892446934969085e-06, 0.0021408326991058514, -1.4820090077334174e-06, 3.191653437080283e-07, 6.03576721322621e-07, 0.028768054242713403, -0.07576177671720451, -1.4820090077334174e-06, 0.08700954405940826, -0.004903648236748165, -0.03331417231948433, -0.0016217781152427632, 0.004270113489569201, 3.191653437080283e-07, -0.0049036482367481645, 0.0002771204745770859, 0.0018779255670735146, -0.01101498014329753, 0.02900919348163011, 6.03576721322621e-07, -0.03331417231948433, 0.0018779255670735146, 0.012758061383255073)"
1745255571.9204035,297,1403636599,313555479,,0.2609391201911193,0.24616417499848067,-0.554125325925289,-0.05895190728586078,0.8138631464448657,-0.07489453706465694,-0.5731860603714061,"(0.01182704307917381, -0.024922347421797365, 5.360638234828724e-05, 0.029151738214726164, -0.0016819902644229995, -0.01026689399999825, -0.024922347421797365, 0.06697810073072274, -1.8109664778562706e-06, -0.07585619576243696, 0.004375895698320628, 0.026716480596269302, 5.360638234828724e-05, -1.8109664778562706e-06, 0.0021458359301946665, -1.504894419176237e-06, 3.2983199218962993e-07, 5.744727442293511e-07, 0.029151738214726164, -0.07585619576243696, -1.504894419176237e-06, 0.08873964821373297, -0.005118691025377763, -0.03125231346344728, -0.0016819902644229995, 0.004375895698320628, 3.2983199218962993e-07, -0.005118691025377762, 0.00029600463194351655, 0.0018031097301632164, -0.01026689399999825, 0.026716480596269302, 5.744727442293511e-07, -0.03125231346344728, 0.0018031097301632166, 0.011009116974641119)"
1745255571.9557304,298,1403636599,363555431,,0.2545422155400142,0.2471474577911938,-0.5584377988097278,-0.0570799732819318,0.8084696943744814,-0.07444406460975152,-0.5810135206452134,"(0.011891077756631507, -0.024795160670213773, 5.3582053420530176e-05, 0.029432163845439473, -0.0016783065654255311, -0.009741659588310598, -0.024795160670213773, 0.06592957566935163, -1.829685228324795e-06, -0.07572812694952168, 0.004317524889745098, 0.0250658923650548, 5.3582053420530176e-05, -1.829685228324795e-06, 0.0021508426766617067, -1.516391482351854e-06, 3.30944577987567e-07, 5.557607247121964e-07, 0.029432163845439473, -0.07572812694952168, -1.516391482351854e-06, 0.08990084480512943, -0.005125157988945555, -0.029755385430062068, -0.0016783065654255311, 0.004317524889745098, 3.30944577987567e-07, -0.005125157988945555, 0.00029290776873245954, 0.001696714291939463, -0.009741659588310598, 0.0250658923650548, 5.557607247121964e-07, -0.029755385430062065, 0.001696714291939463, 0.009851081445328206)"
1745255572.0059044,299,1403636599,413555384,,0.24933198696891845,0.24835611203561472,-0.5632258835145106,-0.05625618068198848,0.805261418224604,-0.07137516205644855,-0.5859137109638166,"(0.01195695148753452, -0.024689141339045255, 5.358506834769358e-05, 0.02964015629297808, -0.0015273681584608064, -0.00944404435472008, -0.024689141339045255, 0.06499271245097762, -1.8519923029263667e-06, -0.07546007692625024, 0.0038879492530192166, 0.024044332336390396, 5.358506834769358e-05, -1.8519923029263667e-06, 0.002155856324131014, -1.5201514603914435e-06, 3.16218050683515e-07, 5.459312928899685e-07, 0.02964015629297808, -0.07546007692625024, -1.5201514603914435e-06, 0.09060327724989034, -0.004667772390998677, -0.02886787049279662, -0.0015273681584608064, 0.0038879492530192166, 3.16218050683515e-07, -0.004667772390998678, 0.00024118137031199017, 0.0014875904952633416, -0.00944404435472008, 0.024044332336390396, 5.459312928899685e-07, -0.02886787049279662, 0.0014875904952633416, 0.009200458268935174)"
1745255572.0638778,300,1403636599,463555574,,0.2449929440659759,0.2496404873053545,-0.5681961894197378,-0.0552708780058678,0.8042033359333204,-0.06721831890117284,-0.5879488261084291,"(0.012027056670861267, -0.024616493648312598, 5.360651433458035e-05, 0.029784341181466254, -0.0013478353329483017, -0.009362374334270888, -0.024616493648312598, 0.06421113397362217, -1.8717428552591632e-06, -0.07509934798535295, 0.003398091382406852, 0.023607742073794555, 5.360651433458035e-05, -1.8717428552591632e-06, 0.0021608689174869612, -1.519212098598096e-06, 2.9268821865889666e-07, 5.432752431787475e-07, 0.029784341181466254, -0.07509934798535295, -1.519212098598096e-06, 0.09087647995358826, -0.004111563324969799, -0.028565697875719952, -0.0013478353329483017, 0.003398091382406852, 2.9268821865889666e-07, -0.0041115633249698, 0.00018671142110995617, 0.0012927281510079188, -0.009362374334270888, 0.023607742073794555, 5.432752431787475e-07, -0.028565697875719956, 0.0012927281510079188, 0.00898183919309812)"
1745255572.110927,301,1403636599,513555527,,0.24105176251704769,0.25042347007923954,-0.5728999650358991,-0.051413479324295866,0.8054336047927203,-0.06453418426632572,-0.5869145606265485,"(0.012083659335973933, -0.02454860347893302, 5.363743279319906e-05, 0.029831275090619943, -0.0013665195282918827, -0.009485441958597721, -0.02454860347893302, 0.0635490246592853, -1.8899127395134058e-06, -0.0746151912768716, 0.003417706817266019, 0.023726420526024406, 5.363743279319906e-05, -1.8899127395134058e-06, 0.0021658799903407897, -1.5081153320399765e-06, 2.8194414050401333e-07, 5.496619551528001e-07, 0.029831275090619943, -0.0746151912768716, -1.5081153320399765e-06, 0.09068331918340257, -0.004153283111074098, -0.028834179421715716, -0.0013665195282918827, 0.003417706817266019, 2.8194414050401333e-07, -0.004153283111074098, 0.00019091027053227733, 0.001320906588270007, -0.009485441958597721, 0.023726420526024406, 5.496619551528001e-07, -0.02883417942171572, 0.0013209065882700073, 0.00917091640294266)"
1745255572.160021,302,1403636599,563555479,,0.23841419282839618,0.2516839544981367,-0.5771765137451647,-0.04778572087705241,0.8073673485424453,-0.0624761418920432,-0.5847830547152401,"(0.012146057915466612, -0.024519171511234273, 5.365984360712577e-05, 0.02986063832430453, -0.0014141546953350562, -0.009686560728954902, -0.024519171511234273, 0.06305065982893895, -1.9064133912358206e-06, -0.07416533689691272, 0.0035120271641527418, 0.024059606066781605, 5.365984360712577e-05, -1.9064133912358206e-06, 0.0021708941125655797, -1.496930137199971e-06, 2.81020996436568e-07, 5.464424738781262e-07, 0.02986063832430453, -0.07416533689691272, -1.496930137199971e-06, 0.09033384820643267, -0.004277264924138064, -0.029303092543523646, -0.0014141546953350562, 0.0035120271641527418, 2.81020996436568e-07, -0.004277264924138064, 0.0002032495643902442, 0.0013877803979052842, -0.009686560728954902, 0.024059606066781605, 5.464424738781262e-07, -0.029303092543523646, 0.0013877803979052842, 0.009508205198105824)"
1745255572.2240434,303,1403636599,613555431,,0.23708925164586347,0.2530943199934162,-0.5813662950211563,-0.04551645959500459,0.8094931806760798,-0.0612683088292392,-0.5821470919604984,"(0.012209043499044636, -0.02452938575839505, 5.367657605430622e-05, 0.02987963015029278, -0.0014562699941847832, -0.009918306487978843, -0.02452938575839505, 0.06275054722400583, -1.9229557867133597e-06, -0.07380998484496987, 0.003596951581837143, 0.02450146476428969, 5.367657605430622e-05, -1.9229557867133597e-06, 0.0021759121025033746, -1.4852695495299044e-06, 2.8632894223996705e-07, 5.41861743452343e-07, 0.02987963015029278, -0.07380998484496987, -1.4852695495299044e-06, 0.08992091694475504, -0.0043816794141627305, -0.029847869733359757, -0.0014562699941847832, 0.003596951581837143, 2.8632894223996705e-07, -0.0043816794141627305, 0.00021426709945849315, 0.0014547161243519775, -0.009918306487978843, 0.02450146476428969, 5.41861743452343e-07, -0.02984786973335976, 0.0014547161243519777, 0.009910247357818267)"
1745255572.2583017,304,1403636599,663555384,,0.2362603343853001,0.2548539392545507,-0.5852602796902979,-0.04480613762536897,0.8110211012184102,-0.05945162428542232,-0.5802608790702668,"(0.01229599513286139, -0.02459523213796316, 5.369663395011859e-05, 0.029954215334586268, -0.0014064732014560455, -0.010111835154104923, -0.02459523213796316, 0.06258273459670262, -1.9399047989803603e-06, -0.07358567203244992, 0.0034547057381162814, 0.024841494385070474, 5.369663395011859e-05, -1.9399047989803603e-06, 0.002180935063023655, -1.4772634048589395e-06, 2.895556812698628e-07, 5.382995126663528e-07, 0.029954215334586268, -0.07358567203244992, -1.4772634048589395e-06, 0.08963093042194402, -0.004207611834880659, -0.030256472571723037, -0.0014064732014560455, 0.0034547057381162814, 2.895556812698628e-07, -0.004207611834880659, 0.00019830287188121897, 0.0014206284487421374, -0.010111835154104923, 0.024841494385070474, 5.382995126663528e-07, -0.030256472571723033, 0.0014206284487421374, 0.010216320756290804)"
1745255572.308256,305,1403636599,713555574,,0.23524531116135777,0.2553355784784137,-0.5880842369021572,-0.0441532217241119,0.8100513328006476,-0.059243967043902473,-0.5816850381505244,"(0.01238516033039005, -0.02469391805190158, 5.372018638093667e-05, 0.03011440159426306, -0.0014180949245105087, -0.010050663788447527, -0.02469391805190158, 0.06256565328644868, -1.9254506995600447e-06, -0.07365662323362018, 0.003468125522320015, 0.02458356895575434, 5.372018638093667e-05, -1.9254506995600447e-06, 0.0021859007553386572, -1.4923611311337372e-06, 2.4767893548536e-07, 5.41993614220811e-07, 0.03011440159426306, -0.07365662323362018, -1.4923611311337372e-06, 0.08983673790905909, -0.004229561700848273, -0.02998215698658293, -0.0014180949245105087, 0.003468125522320015, 2.4767893548536e-07, -0.004229561700848273, 0.00019985565902133048, 0.0014118219916331742, -0.010050663788447527, 0.02458356895575434, 5.41993614220811e-07, -0.02998215698658293, 0.001411821991633174, 0.010008919186679765)"
1745255572.3809564,306,1403636599,763555527,,0.23428630519072255,0.2570147785119606,-0.5878919695085819,-0.045789387189072196,0.8047907793958844,-0.05945849309916637,-0.5887952284271594,"(0.01245744826498232, -0.024790904478874998, 5.3727866728365425e-05, 0.030391256931799067, -0.0013324961006729369, -0.00955181684365782, -0.024790904478874998, 0.06264281408402901, -1.9337135921215653e-06, -0.07413135648521571, 0.0032498711592498695, 0.023299767783375256, 5.3727866728365425e-05, -1.9337135921215653e-06, 0.002190912976069597, -1.5011141637783887e-06, 2.4806033449710697e-07, 5.118038510328046e-07, 0.030391256931799067, -0.07413135648521571, -1.5011141637783887e-06, 0.09088984555771233, -0.0039841684812772366, -0.02856541025693657, -0.0013324961006729369, 0.0032498711592498695, 2.4806033449710697e-07, -0.003984168481277236, 0.00017531840703440224, 0.001252401807701656, -0.00955181684365782, 0.023299767783375256, 5.118038510328046e-07, -0.02856541025693657, 0.0012524018077016562, 0.008980309190553636)"
1745255572.399949,307,1403636599,813555479,,0.23380423749055326,0.2583947229980296,-0.5873076531559506,-0.04558932580254106,0.8001297291031164,-0.05944445312438876,-0.5951305629615956,"(0.01254741564075579, -0.0249101770283508, 5.3728559513074074e-05, 0.030666117987710028, -0.0013086352175432025, -0.009111489160280397, -0.0249101770283508, 0.06272499522377675, -1.9349270738272553e-06, -0.07453856498892314, 0.0031804136372069435, 0.02214744603852043, 5.3728559513074074e-05, -1.9349270738272553e-06, 0.0021959269881428787, -1.5106586285195218e-06, 2.5534025308220913e-07, 4.769964590805158e-07, 0.030666117987710028, -0.07453856498892314, -1.5106586285195218e-06, 0.09177392449946391, -0.003915456884041146, -0.027266982828748218, -0.0013086352175432025, 0.0031804136372069435, 2.5534025308220913e-07, -0.003915456884041146, 0.00016768537484983348, 0.0011635527111074878, -0.009111489160280397, 0.02214744603852043, 4.769964590805158e-07, -0.027266982828748218, 0.0011635527111074876, 0.008103862299183433)"
1745255572.4523385,308,1403636599,863555431,,0.2340872154087919,0.2589010659645356,-0.5875602912736319,-0.04517787624021537,0.7965592670863606,-0.05987399092570791,-0.5998894887626323,"(0.012613952033019541, -0.02499672580322393, 5.3716550807058755e-05, 0.03086471736469788, -0.001322806092794626, -0.008770261197716272, -0.02499672580322393, 0.06278769857217881, -1.9316892325800816e-06, -0.07483272360545942, 0.003206786552341187, 0.021264421363315186, 5.3716550807058755e-05, -1.9316892325800816e-06, 0.0022009362265508928, -1.5236804673485565e-06, 2.675781500136199e-07, 4.4986196636851245e-07, 0.03086471736469788, -0.07483272360545942, -1.5236804673485565e-06, 0.09241159949644573, -0.003959750679244101, -0.02625810494153493, -0.001322806092794626, 0.003206786552341187, 2.675781500136199e-07, -0.003959750679244101, 0.00017027799519333799, 0.0011253614001393124, -0.008770261197716272, 0.021264421363315186, 4.4986196636851245e-07, -0.026258104941534927, 0.0011253614001393124, 0.007463570729896642)"
1745255572.502518,309,1403636599,913555384,,0.23483316499202567,0.25961101864413877,-0.587777760236057,-0.04463250777134968,0.7954425679544219,-0.06146090368375895,-0.601250045866519,"(0.012641788945291528, -0.025073657511632735, 5.371233681441519e-05, 0.030927813905638528, -0.001418261223754933, -0.008662515836306724, -0.025073657511632735, 0.06303176794232344, -1.9291990533497394e-06, -0.07505049317508361, 0.0034411942418386384, 0.02102128299515626, 5.371233681441519e-05, -1.9291990533497394e-06, 0.002205943316666887, -1.5255121880127284e-06, 2.761916890299189e-07, 4.3412512215670297e-07, 0.030927813905638528, -0.07505049317508361, -1.5255121880127284e-06, 0.09258497863228445, -0.0042448464108268006, -0.025931111054541357, -0.001418261223754933, 0.0034411942418386384, 2.761916890299189e-07, -0.0042448464108268, 0.00019520925294268222, 0.0011891149650332437, -0.008662515836306724, 0.02102128299515626, 4.3412512215670297e-07, -0.025931111054541357, 0.0011891149650332439, 0.007265243632915789)"
1745255572.5561945,310,1403636599,963555574,,0.23464340740779066,0.26018989250305924,-0.588073096989848,-0.042834881205256824,0.7962519254771602,-0.06134980732918111,-0.6003201189921249,"(0.012675685226781272, -0.02512368948854987, 5.371491292529705e-05, 0.030947269908974277, -0.001489889087870057, -0.008747459622980494, -0.02512368948854987, 0.06310943654402502, -1.9228599097674152e-06, -0.07503768854079719, 0.0036121586178210177, 0.021210398339657856, 5.371491292529705e-05, -1.9228599097674152e-06, 0.0022109456735702124, -1.5230324520429935e-06, 2.8527503585500714e-07, 4.3228121226263745e-07, 0.030947269908974277, -0.07503768854079719, -1.5230324520429935e-06, 0.09244298332441238, -0.004449681235718103, -0.026128737642208313, -0.001489889087870057, 0.0036121586178210177, 2.8527503585500714e-07, -0.004449681235718103, 0.00021476326593929663, 0.0012579048200472742, -0.008747459622980494, 0.021210398339657856, 4.3228121226263745e-07, -0.02612873764220831, 0.001257904820047274, 0.007387678547168422)"
